,RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Median Sale Price,city,state_name,lat,lng
101326,395195,119,"Visalia, CA",msa,California,2023-06-30,329667.0,Visalia,California,36.3276,-119.3269
101327,394746,120,"Killeen, TX",msa,Texas,2023-06-30,263500.0,Killeen,Texas,31.0753,-97.7297
101328,394338,121,"Asheville, NC",msa,North Carolina,2023-06-30,403833.0,Asheville,North Carolina,35.5707,-82.5537
101329,395244,122,"York, PA",msa,Pennsylvania,2023-06-30,244250.0,York,Pennsylvania,39.9651,-76.7315
101330,395183,123,"Vallejo, CA",msa,California,2023-06-30,568022.0,Vallejo,California,38.1125,-122.2342
101331,753917,124,"Santa Maria, CA",msa,California,2023-06-30,832333.0,Santa Maria,California,34.9333,-120.4431
101332,395050,125,"Salinas, CA",msa,California,2023-06-30,822000.0,Salinas,California,36.6883,-121.6317
101333,395048,126,"Salem, OR",msa,Oregon,2023-06-30,427000.0,Salem,Oregon,44.9233,-123.0244
101334,394870,127,"Mobile, AL",msa,Alabama,2023-06-30,200000.0,Mobile,Alabama,30.6782,-88.1162
101335,395015,128,"Reading, PA",msa,Pennsylvania,2023-06-30,229835.0,Reading,Pennsylvania,40.34,-75.9267
101336,394502,129,"Corpus Christi, TX",msa,Texas,2023-06-30,267500.0,Corpus Christi,Texas,27.7254,-97.3767
101337,394421,130,"Brownsville, TX",msa,Texas,2023-06-30,225549.0,Brownsville,Texas,25.9975,-97.458
101338,394820,131,"Manchester, NH",msa,New Hampshire,2023-06-30,431978.0,Manchester,New Hampshire,42.9848,-71.4447
101339,394612,132,"Fort Wayne, IN",msa,Indiana,2023-06-30,216511.0,Fort Wayne,Indiana,41.0888,-85.1436
101340,394658,133,"Gulfport, MS",msa,Mississippi,2023-06-30,223633.0,Gulfport,Mississippi,30.4274,-89.0704
101342,394596,135,"Flint, MI",msa,Michigan,2023-06-30,184667.0,Flint,Michigan,43.0236,-83.6921
101343,394972,136,"Peoria, IL",msa,Illinois,2023-06-30,142000.0,Peoria,Illinois,40.752,-89.6154
101344,394439,137,"Canton, OH",msa,Ohio,2023-06-30,161333.0,Canton,Ohio,40.8078,-81.3676
101345,395070,138,"Savannah, GA",msa,Georgia,2023-06-30,325333.0,Savannah,Georgia,32.0286,-81.1821
101346,394372,140,"Beaumont, TX",msa,Texas,2023-06-30,195645.0,Beaumont,Texas,30.0849,-94.1451
101347,395096,141,"Shreveport, LA",msa,Louisiana,2023-06-30,195917.0,Shreveport,Louisiana,32.4653,-93.7955
101348,395164,142,"Trenton, NJ",msa,New Jersey,2023-06-30,341167.0,Trenton,New Jersey,40.2237,-74.7641
101349,394875,143,"Montgomery, AL",msa,Alabama,2023-06-30,192667.0,Montgomery,Alabama,32.3482,-86.2668
101351,395146,145,"Tallahassee, FL",msa,Florida,2023-06-30,260283.0,Tallahassee,Florida,30.4551,-84.2527
101352,394576,146,"Eugene, OR",msa,Oregon,2023-06-30,447167.0,Eugene,Oregon,44.0564,-123.1174
101353,394901,147,"Naples, FL",msa,Florida,2023-06-30,579833.0,Naples,Florida,26.1504,-81.7936
101354,394332,148,"Ann Arbor, MI",msa,Michigan,2023-06-30,376083.0,Ann Arbor,Michigan,42.2759,-83.731
101355,394927,149,"Ocala, FL",msa,Florida,2023-06-30,261800.0,Ocala,Florida,29.178,-82.1511
101356,394679,150,"Hickory, NC",msa,North Carolina,2023-06-30,241667.0,Hickory,North Carolina,35.741,-81.3223
101358,394602,152,"Fort Collins, CO",msa,Colorado,2023-06-30,544833.0,Fort Collins,Colorado,40.5477,-105.0656
101359,395033,153,"Rockford, IL",msa,Illinois,2023-06-30,156667.0,Rockford,Illinois,42.2596,-89.064
101360,394796,154,"Lincoln, NE",msa,Nebraska,2023-06-30,270667.0,Lincoln,Nebraska,40.8099,-96.6784
101361,394622,155,"Gainesville, FL",msa,Florida,2023-06-30,288917.0,Gainesville,Florida,29.6804,-82.3459
101362,394405,156,"Boulder, CO",msa,Colorado,2023-06-30,753333.0,Boulder,Colorado,40.0248,-105.2524
101363,394646,157,"Green Bay, WI",msa,Wisconsin,2023-06-30,278833.0,Green Bay,Wisconsin,44.5148,-87.9895
101364,394488,158,"Columbus, GA",msa,Georgia,2023-06-30,180667.0,Columbus,Georgia,32.51,-84.8771
101365,395107,159,"South Bend, IN",msa,Indiana,2023-06-30,190667.0,South Bend,Indiana,41.6767,-86.2696
101366,395109,160,"Spartanburg, SC",msa,South Carolina,2023-06-30,244930.0,Spartanburg,South Carolina,34.9442,-81.9251
101367,394645,161,"Greeley, CO",msa,Colorado,2023-06-30,473688.0,Greeley,Colorado,40.4152,-104.7706
101368,394808,162,"Lubbock, TX",msa,Texas,2023-06-30,224500.0,Lubbock,Texas,33.5657,-101.8879
101369,394471,163,"Clarksville, TN",msa,Tennessee,2023-06-30,277833.0,Clarksville,Tennessee,36.5692,-87.3413
101370,395028,164,"Roanoke, VA",msa,Virginia,2023-06-30,244434.0,Roanoke,Virginia,37.2785,-79.9581
101371,394579,165,"Evansville, IN",msa,Indiana,2023-06-30,203654.0,Evansville,Indiana,37.9881,-87.5341
101372,394747,167,"Kingsport, TN",msa,Tennessee,2023-06-30,205000.0,Kingsport,Tennessee,36.5224,-82.5454
101373,394741,168,"Kennewick, WA",msa,Washington,2023-06-30,399417.0,Kennewick,Washington,46.1978,-119.1732
101374,395179,169,"Utica, NY",msa,New York,2023-06-30,169767.0,Utica,New York,43.0962,-75.2261
101375,394660,170,"Hagerstown, MD",msa,Maryland,2023-06-30,276650.0,Hagerstown,Maryland,39.6401,-77.7217
101376,394543,171,"Duluth, MN",msa,Minnesota,2023-06-30,238333.0,Duluth,Minnesota,46.7756,-92.1393
101377,394937,172,"Olympia, WA",msa,Washington,2023-06-30,497333.0,Olympia,Washington,47.0417,-122.8959
101378,394803,173,"Longview, TX",msa,Texas,2023-06-30,241468.0,Longview,Texas,32.5193,-94.7622
101379,395229,174,"Wilmington, NC",msa,North Carolina,2023-06-30,401333.0,Wilmington,North Carolina,34.2099,-77.8866
101380,395061,175,"San Luis Obispo, CA",msa,California,2023-06-30,812500.0,San Luis Obispo,California,35.2669,-120.669
101381,753875,176,"Crestview, FL",msa,Florida,2023-06-30,428417.0,Crestview,Florida,30.7477,-86.5785
101382,394851,177,"Merced, CA",msa,California,2023-06-30,387333.0,Merced,California,37.3057,-120.4779
101383,395197,178,"Waco, TX",msa,Texas,2023-06-30,265333.0,Waco,Texas,31.5599,-97.1882
101384,394447,179,"Cedar Rapids, IA",msa,Iowa,2023-06-30,192000.0,Cedar Rapids,Iowa,41.9662,-91.6783
101385,394348,180,"Atlantic City, NJ",msa,New Jersey,2023-06-30,273000.0,Atlantic City,New Jersey,39.3797,-74.4527
101386,394412,181,"Bremerton, WA",msa,Washington,2023-06-30,510083.0,Bremerton,Washington,47.5436,-122.7121
101387,395103,182,"Sioux Falls, SD",msa,South Dakota,2023-06-30,304833.0,Sioux Falls,South Dakota,43.5396,-96.7311
101388,395065,183,"Santa Cruz, CA",msa,California,2023-06-30,1124167.0,Santa Cruz,California,36.9789,-122.0346
101389,394572,184,"Erie, PA",msa,Pennsylvania,2023-06-30,168617.0,Erie,Pennsylvania,42.1167,-80.0733
101390,394924,185,"Norwich, CT",msa,Connecticut,2023-06-30,318417.0,Norwich,Connecticut,41.5495,-72.0882
101391,394323,186,"Amarillo, TX",msa,Texas,2023-06-30,222500.0,Amarillo,Texas,35.1984,-101.8316
101392,394772,187,"Laredo, TX",msa,Texas,2023-06-30,226233.0,Laredo,Texas,27.5625,-99.4874
101393,395171,188,"Tuscaloosa, AL",msa,Alabama,2023-06-30,224633.0,Tuscaloosa,Alabama,33.2348,-87.5268
101394,394483,189,"College Station, TX",msa,Texas,2023-06-30,315900.0,College Station,Texas,30.5852,-96.2959
101395,394732,190,"Kalamazoo, MI",msa,Michigan,2023-06-30,234110.0,Kalamazoo,Michigan,42.2749,-85.5882
101396,394811,191,"Lynchburg, VA",msa,Virginia,2023-06-30,250395.0,Lynchburg,Virginia,37.4003,-79.1909
101397,394455,192,"Charleston, WV",msa,West Virginia,2023-06-30,148483.0,Charleston,West Virginia,38.3484,-81.6322
101398,395240,193,"Yakima, WA",msa,Washington,2023-06-30,340500.0,Yakima,Washington,46.5923,-120.5496
101399,394585,194,"Fargo, ND",msa,North Dakota,2023-06-30,289517.0,Fargo,North Dakota,46.8651,-96.8292
101400,394387,195,"Binghamton, NY",msa,New York,2023-06-30,167667.0,Binghamton,New York,42.1014,-75.9093
101401,394609,196,"Fort Smith, AR",msa,Arkansas,2023-06-30,177000.0,Fort Smith,Arkansas,35.3495,-94.3695
101402,394334,197,"Appleton, WI",msa,Wisconsin,2023-06-30,266500.0,Appleton,Wisconsin,44.278,-88.3892
101403,845160,198,"Prescott Valley, AZ",msa,Arizona,2023-06-30,492983.0,Prescott Valley,Arizona,34.598,-112.3185
101404,394813,200,"Macon, GA",msa,Georgia,2023-06-30,158833.0,Macon,Georgia,32.8065,-83.6974
101405,395174,201,"Tyler, TX",msa,Texas,2023-06-30,321244.0,Tyler,Texas,32.3184,-95.3062
101407,394519,203,"Daphne, AL",msa,Alabama,2023-06-30,367983.0,Daphne,Alabama,30.6263,-87.8816
101408,394378,205,"Bellingham, WA",msa,Washington,2023-06-30,560000.0,Bellingham,Washington,48.7548,-122.469
101409,394429,206,"Burlington, VT",msa,Vermont,2023-06-30,398763.0,Burlington,Vermont,44.4876,-73.2316
101410,395030,207,"Rochester, MN",msa,Minnesota,2023-06-30,291300.0,Rochester,Minnesota,44.0154,-92.478
101411,753895,208,"Lafayette, IN",msa,Indiana,2023-06-30,242521.0,Lafayette,Indiana,40.3991,-86.8593
101412,394454,209,"Champaign, IL",msa,Illinois,2023-06-30,184150.0,Champaign,Illinois,40.1142,-88.2737
101413,394848,210,"Medford, OR",msa,Oregon,2023-06-30,433483.0,Medford,Oregon,42.3372,-122.854
101414,845164,211,"Lebanon, NH",msa,New Hampshire,2023-06-30,340844.0,Lebanon,New Hampshire,43.6353,-72.2531
101415,394459,212,"Charlottesville, VA",msa,Virginia,2023-06-30,427708.0,Charlottesville,Virginia,38.0375,-78.4855
101416,394763,213,"Lake Charles, LA",msa,Louisiana,2023-06-30,204817.0,Lake Charles,Louisiana,30.201,-93.2111
101417,394773,214,"Las Cruces, NM",msa,New Mexico,2023-06-30,284922.0,Las Cruces,New Mexico,32.3265,-106.7893
101418,394464,215,"Chico, CA",msa,California,2023-06-30,383667.0,Chico,California,39.7578,-121.8161
101419,394681,216,"Hilton Head Island, SC",msa,South Carolina,2023-06-30,481015.0,Hilton Head Island,South Carolina,32.1896,-80.7499
101420,394346,217,"Athens, GA",msa,Georgia,2023-06-30,326667.0,Athens,Georgia,33.9508,-83.3689
101421,394765,218,"Lake Havasu City, AZ",msa,Arizona,2023-06-30,319000.0,Lake Havasu City,Arizona,34.5006,-114.3113
101422,394485,219,"Columbia, MO",msa,Missouri,2023-06-30,273833.0,Columbia,Missouri,38.9472,-92.3268
101423,395114,220,"Springfield, IL",msa,Illinois,2023-06-30,142833.0,Springfield,Illinois,39.7709,-89.654
101424,394872,222,"Monroe, LA",msa,Louisiana,2023-06-30,173583.0,Monroe,Louisiana,32.5185,-92.0774
101425,394565,223,"Elkhart, IN",msa,Indiana,2023-06-30,220833.0,Elkhart,Indiana,41.6916,-85.9627
101426,394726,224,"Johnson City, TN",msa,Tennessee,2023-06-30,244000.0,Johnson City,Tennessee,36.3406,-82.3806
101427,395247,225,"Yuma, AZ",msa,Arizona,2023-06-30,270833.0,Yuma,Arizona,32.5995,-114.5491
101428,394623,226,"Gainesville, GA",msa,Georgia,2023-06-30,374667.0,Gainesville,Georgia,34.2902,-83.8294
101429,394716,227,"Jacksonville, NC",msa,North Carolina,2023-06-30,259000.0,Jacksonville,North Carolina,34.7289,-77.3941
101430,394597,228,"Florence, SC",msa,South Carolina,2023-06-30,176150.0,Florence,South Carolina,34.178,-79.7898
101431,394680,229,"Hilo, HI",msa,Hawaii,2023-06-30,522167.0,Hilo,Hawaii,19.6883,-155.0863
101432,395118,230,"St. Cloud, MN",msa,Minnesota,2023-06-30,267967.0,St. Cloud,Minnesota,45.534,-94.1718
101433,395011,231,"Racine, WI",msa,Wisconsin,2023-06-30,219000.0,Racine,Wisconsin,42.7274,-87.8135
101434,394380,232,"Bend, OR",msa,Oregon,2023-06-30,632667.0,Bend,Oregon,44.0563,-121.3095
101435,395047,233,"Saginaw, MI",msa,Michigan,2023-06-30,146333.0,Saginaw,Michigan,43.4199,-83.9501
101436,395202,234,"Warner Robins, GA",msa,Georgia,2023-06-30,229317.0,Warner Robins,Georgia,32.5961,-83.6527
101437,395151,235,"Terre Haute, IN",msa,Indiana,2023-06-30,141860.0,Terre Haute,Indiana,39.466,-87.3751
101438,395162,236,"Torrington, CT",msa,Connecticut,2023-06-30,325000.0,Torrington,Connecticut,41.8349,-73.1282
101439,395009,237,"Punta Gorda, FL",msa,Florida,2023-06-30,329999.0,Punta Gorda,Florida,26.8941,-82.0513
101440,394386,239,"Billings, MT",msa,Montana,2023-06-30,419949.0,Billings,Montana,45.7891,-108.5526
101441,395018,240,"Redding, CA",msa,California,2023-06-30,374267.0,Redding,California,40.5698,-122.365
101442,394748,241,"Kingston, NY",msa,New York,2023-06-30,353333.0,Kingston,New York,41.9295,-73.9968
101443,394960,242,"Panama City, FL",msa,Florida,2023-06-30,366667.0,Panama City,Florida,30.1995,-85.6003
101444,394729,243,"Joplin, MO",msa,Missouri,2023-06-30,174109.0,Joplin,Missouri,37.0757,-94.5018
101445,394539,244,"Dover, DE",msa,Delaware,2023-06-30,301800.0,Dover,Delaware,39.161,-75.5202
101446,394559,245,"El Centro, CA",msa,California,2023-06-30,325000.0,El Centro,California,32.7865,-115.5595
101447,394712,246,"Jackson, TN",msa,Tennessee,2023-06-30,197967.0,Jackson,Tennessee,35.6538,-88.8354
101448,395246,247,"Yuba City, CA",msa,California,2023-06-30,416317.0,Yuba City,California,39.1357,-121.6383
101449,394406,248,"Bowling Green, KY",msa,Kentucky,2023-06-30,254383.0,Bowling Green,Kentucky,36.9716,-86.4378
101450,395119,249,"St. George, UT",msa,Utah,2023-06-30,505653.0,St. George,Utah,37.0758,-113.5752
101451,394896,250,"Muskegon, MI",msa,Michigan,2023-06-30,191000.0,Muskegon,Michigan,43.2281,-86.2562
101452,394299,251,"Abilene, TX",msa,Texas,2023-06-30,206633.0,Abilene,Texas,32.4543,-99.7384
101453,394707,252,"Iowa City, IA",msa,Iowa,2023-06-30,272833.0,Iowa City,Iowa,41.6559,-91.5303
101454,394351,253,"Auburn, AL",msa,Alabama,2023-06-30,274167.0,Auburn,Alabama,32.6087,-85.4903
101455,394860,254,"Midland, TX",msa,Texas,2023-06-30,329500.0,Midland,Texas,32.0243,-102.1147
101456,753869,255,"Bloomington, IL",msa,Illinois,2023-06-30,220333.0,Bloomington,Illinois,40.4757,-88.9703
101457,394944,257,"Oshkosh, WI",msa,Wisconsin,2023-06-30,236417.0,Oshkosh,Wisconsin,44.0227,-88.5619
101458,394555,258,"Eau Claire, WI",msa,Wisconsin,2023-06-30,261833.0,Eau Claire,Wisconsin,44.8197,-91.4948
101459,394651,259,"Greenville, NC",msa,North Carolina,2023-06-30,231000.0,Greenville,North Carolina,35.5943,-77.376
101460,394428,260,"Burlington, NC",msa,North Carolina,2023-06-30,249667.0,Burlington,North Carolina,36.076,-79.4685
101461,395210,261,"Waterloo, IA",msa,Iowa,2023-06-30,175248.0,Waterloo,Iowa,42.4918,-92.3522
101462,394480,262,"Coeur d'Alene, ID",msa,Idaho,2023-06-30,534970.0,Coeur d'Alene,Idaho,47.704,-116.7936
101463,394553,263,"East Stroudsburg, PA",msa,Pennsylvania,2023-06-30,274500.0,East Stroudsburg,Pennsylvania,41.0023,-75.1779
101464,395007,264,"Pueblo, CO",msa,Colorado,2023-06-30,276217.0,Pueblo,Colorado,38.2701,-104.6114
101465,394392,265,"Blacksburg, VA",msa,Virginia,2023-06-30,281333.0,Blacksburg,Virginia,37.23,-80.4279
101466,395215,266,"Wausau, WI",msa,Wisconsin,2023-06-30,212567.0,Wausau,Wisconsin,44.962,-89.6459
101467,394731,267,"Kahului, HI",msa,Hawaii,2023-06-30,946517.0,Kahului,Hawaii,20.8715,-156.4603
101468,394720,268,"Janesville, WI",msa,Wisconsin,2023-06-30,228333.0,Janesville,Wisconsin,42.6854,-89.0135
101469,394393,270,"Bloomington, IN",msa,Indiana,2023-06-30,267550.0,Bloomington,Indiana,39.1637,-86.5257
101470,394930,271,"Odessa, TX",msa,Texas,2023-06-30,245443.0,Odessa,Texas,31.8801,-102.3448
101471,394710,272,"Jackson, MI",msa,Michigan,2023-06-30,176000.0,Jackson,Michigan,42.2431,-84.4038
101472,395125,273,"State College, PA",msa,Pennsylvania,2023-06-30,321900.0,State College,Pennsylvania,40.7909,-77.8567
101473,395079,274,"Sebastian, FL",msa,Florida,2023-06-30,358583.0,Sebastian,Florida,27.7822,-80.4819
101474,394814,275,"Madera, CA",msa,California,2023-06-30,404333.0,Madera,California,36.963,-120.0778
101475,394523,276,"Decatur, AL",msa,Alabama,2023-06-30,207500.0,Decatur,Alabama,34.5731,-86.9905
101476,394453,277,"Chambersburg, PA",msa,Pennsylvania,2023-06-30,246800.0,Chambersburg,Pennsylvania,39.9315,-77.6556
101477,395193,278,"Vineland, NJ",msa,New Jersey,2023-06-30,216467.0,Vineland,New Jersey,39.4653,-74.9981
101478,394703,279,"Idaho Falls, ID",msa,Idaho,2023-06-30,373989.0,Idaho Falls,Idaho,43.4871,-112.0362
101479,394639,280,"Grand Junction, CO",msa,Colorado,2023-06-30,382264.0,Grand Junction,Colorado,39.0877,-108.5673
101480,394563,281,"Elizabethtown, KY",msa,Kentucky,2023-06-30,238300.0,Elizabethtown,Kentucky,37.7031,-85.8773
101481,394917,282,"Niles, MI",msa,Michigan,2023-06-30,242250.0,Niles,Michigan,41.8346,-86.2473
101482,394873,283,"Monroe, MI",msa,Michigan,2023-06-30,224967.0,Monroe,Michigan,41.9155,-83.3849
101483,395066,284,"Santa Fe, NM",msa,New Mexico,2023-06-30,578500.0,Santa Fe,New Mexico,35.6619,-105.9819
101484,394493,285,"Concord, NH",msa,New Hampshire,2023-06-30,400000.0,Concord,New Hampshire,43.2305,-71.5595
101485,394314,286,"Alexandria, LA",msa,Louisiana,2023-06-30,186500.0,Alexandria,Louisiana,31.2923,-92.4702
101486,395163,287,"Traverse City, MI",msa,Michigan,2023-06-30,371000.0,Traverse City,Michigan,44.7546,-85.6038
101487,394359,288,"Bangor, ME",msa,Maine,2023-06-30,238667.0,Bangor,Maine,44.8323,-68.7906
101488,394685,289,"Homosassa Springs, FL",msa,Florida,2023-06-30,269167.0,Homosassa Springs,Florida,28.8119,-82.5392
101489,394662,290,"Hanford, CA",msa,California,2023-06-30,321833.0,Hanford,California,36.3274,-119.6549
101490,394723,291,"Jefferson City, MO",msa,Missouri,2023-06-30,230965.0,Jefferson City,Missouri,38.5676,-92.1759
101491,394598,292,"Florence, AL",msa,Alabama,2023-06-30,168833.0,Florence,Alabama,34.8303,-87.6655
101492,394537,293,"Dothan, AL",msa,Alabama,2023-06-30,181667.0,Dothan,Alabama,31.2336,-85.407
101493,394802,294,"London, KY",msa,Kentucky,2023-06-30,191381.0,London,Kentucky,37.1175,-84.0767
101494,394306,295,"Albany, GA",msa,Georgia,2023-06-30,174983.0,Albany,Georgia,31.5776,-84.1762
101495,845167,296,"Ottawa, IL",msa,Illinois,2023-06-30,138000.0,Ottawa,Illinois,41.3555,-88.8261
101496,395102,297,"Sioux City, IA",msa,Iowa,2023-06-30,219222.0,Sioux City,Iowa,42.4959,-96.3901
101497,395223,298,"Wichita Falls, TX",msa,Texas,2023-06-30,198167.0,Wichita Falls,Texas,33.9072,-98.5291
101498,395182,300,"Valdosta, GA",msa,Georgia,2023-06-30,207667.0,Valdosta,Georgia,30.8502,-83.2788
101499,394800,301,"Logan, UT",msa,Utah,2023-06-30,416583.0,Logan,Utah,41.7399,-111.8422
101500,394595,302,"Flagstaff, AZ",msa,Arizona,2023-06-30,627000.0,Flagstaff,Arizona,35.1872,-111.6194
101501,395036,303,"Rocky Mount, NC",msa,North Carolina,2023-06-30,166650.0,Rocky Mount,North Carolina,35.9685,-77.804
101502,395000,304,"Pottsville, PA",msa,Pennsylvania,2023-06-30,110383.0,Pottsville,Pennsylvania,40.6798,-76.2091
101503,394515,305,"Dalton, GA",msa,Georgia,2023-06-30,216633.0,Dalton,Georgia,34.769,-84.972
101504,394783,306,"Lebanon, PA",msa,Pennsylvania,2023-06-30,230967.0,Lebanon,Pennsylvania,40.3412,-76.4228
101505,394880,307,"Morristown, TN",msa,Tennessee,2023-06-30,245817.0,Morristown,Tennessee,36.2043,-83.3001
101506,395232,308,"Winchester, VA",msa,Virginia,2023-06-30,338167.0,Winchester,Virginia,39.1735,-78.1746
101508,394879,310,"Morgantown, WV",msa,West Virginia,2023-06-30,230217.0,Morgantown,West Virginia,39.6383,-79.9464
101509,394756,311,"La Crosse, WI",msa,Wisconsin,2023-06-30,256633.0,La Crosse,Wisconsin,43.8241,-91.2268
101510,394900,312,"Napa, CA",msa,California,2023-06-30,814083.0,Napa,California,38.2975,-122.301
101511,395013,313,"Rapid City, SD",msa,South Dakota,2023-06-30,348433.0,Rapid City,South Dakota,44.0716,-103.2204
101512,395139,314,"Sumter, SC",msa,South Carolina,2023-06-30,183583.0,Sumter,South Carolina,33.9392,-80.393
101513,394577,315,"Eureka, CA",msa,California,2023-06-30,413333.0,Eureka,California,40.7943,-124.1564
101514,395117,316,"Springfield, OH",msa,Ohio,2023-06-30,143550.0,Springfield,Ohio,39.93,-83.7959
101515,394668,317,"Harrisonburg, VA",msa,Virginia,2023-06-30,318333.0,Harrisonburg,Virginia,38.4362,-78.8735
101516,394368,318,"Battle Creek, MI",msa,Michigan,2023-06-30,158500.0,Battle Creek,Michigan,42.2985,-85.2296
101517,395094,319,"Sherman, TX",msa,Texas,2023-06-30,290005.0,Sherman,Texas,33.6273,-96.6221
101518,394442,321,"Carbondale, IL",msa,Illinois,2023-06-30,126800.0,Carbondale,Illinois,37.7221,-89.2237
101519,394727,322,"Johnstown, PA",msa,Pennsylvania,2023-06-30,99592.0,Johnstown,Pennsylvania,40.326,-78.9194
101520,394728,323,"Jonesboro, AR",msa,Arkansas,2023-06-30,206333.0,Jonesboro,Arkansas,35.8212,-90.6791
101521,394390,324,"Bismarck, ND",msa,North Dakota,2023-06-30,283267.0,Bismarck,North Dakota,46.8143,-100.7694
101522,394661,325,"Hammond, LA",msa,Louisiana,2023-06-30,216833.0,Hammond,Louisiana,30.5061,-90.4563
101523,394983,326,"Pittsfield, MA",msa,Massachusetts,2023-06-30,317667.0,Pittsfield,Massachusetts,42.4517,-73.2605
101524,394890,327,"Mount Vernon, WA",msa,Washington,2023-06-30,548333.0,Mount Vernon,Washington,48.4203,-122.3115
101525,394719,328,"Jamestown, NY",msa,New York,2023-06-30,143050.0,Jamestown,New York,42.0976,-79.2367
101526,395153,329,"The Villages, FL",msa,Florida,2023-06-30,386067.0,The Villages,Florida,28.9034,-81.9887
101527,394307,330,"Albany, OR",msa,Oregon,2023-06-30,384433.0,Albany,Oregon,44.6272,-123.0965
101528,394633,331,"Glens Falls, NY",msa,New York,2023-06-30,220417.0,Glens Falls,New York,43.3109,-73.6458
101529,394780,332,"Lawton, OK",msa,Oklahoma,2023-06-30,145000.0,Lawton,Oklahoma,34.6175,-98.4202
101530,394474,334,"Cleveland, TN",msa,Tennessee,2023-06-30,263500.0,Cleveland,Tennessee,35.1817,-84.8707
101531,395098,335,"Sierra Vista, AZ",msa,Arizona,2023-06-30,251667.0,Sierra Vista,Arizona,31.563,-110.3153
101532,394325,336,"Ames, IA",msa,Iowa,2023-06-30,246417.0,Ames,Iowa,42.0256,-93.6217
101533,394824,337,"Mansfield, OH",msa,Ohio,2023-06-30,138500.0,Mansfield,Ohio,40.7656,-82.5275
101534,395128,338,"Staunton, VA",msa,Virginia,2023-06-30,291133.0,Staunton,Virginia,38.1593,-79.0611
101535,394353,339,"Augusta, ME",msa,Maine,2023-06-30,306500.0,Augusta,Maine,44.3341,-69.7319
101536,394321,340,"Altoona, PA",msa,Pennsylvania,2023-06-30,140833.0,Altoona,Pennsylvania,40.5082,-78.4007
101537,394905,341,"New Bern, NC",msa,North Carolina,2023-06-30,265500.0,New Bern,North Carolina,35.0955,-77.0723
101538,394588,342,"Farmington, NM",msa,New Mexico,2023-06-30,255184.0,Farmington,New Mexico,36.7555,-108.1823
101539,395120,343,"St. Joseph, MO",msa,Missouri,2023-06-30,169983.0,St. Joseph,Missouri,39.7598,-94.821
101540,395218,345,"Wenatchee, WA",msa,Washington,2023-06-30,475900.0,Wenatchee,Washington,47.436,-120.3295
101541,753890,347,"Holland, MI",msa,Michigan,2023-06-30,288300.0,Holland,Michigan,42.7677,-86.0984
101542,394810,348,"Lumberton, NC",msa,North Carolina,2023-06-30,116317.0,Lumberton,North Carolina,34.6312,-79.0186
101543,394778,349,"Lawrence, KS",msa,Kansas,2023-06-30,304917.0,Lawrence,Kansas,38.9597,-95.2642
101544,394635,350,"Goldsboro, NC",msa,North Carolina,2023-06-30,208667.0,Goldsboro,North Carolina,35.3778,-77.9717
101545,395213,351,"Watertown, NY",msa,New York,2023-06-30,205265.0,Watertown,New York,43.9734,-75.9094
101546,395089,352,"Sheboygan, WI",msa,Wisconsin,2023-06-30,220500.0,Sheboygan,Wisconsin,43.7403,-87.7316
101548,394867,354,"Missoula, MT",msa,Montana,2023-06-30,528603.0,Missoula,Montana,46.8751,-114.0214
101549,394407,356,"Bozeman, MT",msa,Montana,2023-06-30,678167.0,Bozeman,Montana,45.6833,-111.0558
101550,394333,357,"Anniston, AL",msa,Alabama,2023-06-30,159483.0,Anniston,Alabama,33.6712,-85.8135
101551,395225,359,"Williamsport, PA",msa,Pennsylvania,2023-06-30,183300.0,Williamsport,Pennsylvania,41.2399,-77.037
101552,394423,360,"Brunswick, GA",msa,Georgia,2023-06-30,316000.0,Brunswick,Georgia,31.1449,-81.4746
101553,753872,361,"California, MD",msa,Maryland,2023-06-30,365000.0,California,Maryland,38.2969,-76.4949
101554,395173,361,"Twin Falls, ID",msa,Idaho,2023-06-30,336650.0,Twin Falls,Idaho,42.5645,-114.4613
101555,394495,363,"Cookeville, TN",msa,Tennessee,2023-06-30,255258.0,Cookeville,Tennessee,36.1482,-85.5109
101556,394893,364,"Muncie, IN",msa,Indiana,2023-06-30,156453.0,Muncie,Indiana,40.1989,-85.395
101557,394857,365,"Michigan City, IN",msa,Indiana,2023-06-30,200851.0,Michigan City,Indiana,41.7092,-86.869
101558,395039,366,"Roseburg, OR",msa,Oregon,2023-06-30,327000.0,Roseburg,Oregon,43.2231,-123.352
101559,394788,367,"Lewiston, ME",msa,Maine,2023-06-30,305342.0,Lewiston,Maine,44.0915,-70.1681
101560,394804,368,"Longview, WA",msa,Washington,2023-06-30,375917.0,Longview,Washington,46.1461,-122.963
101561,394734,370,"Kankakee, IL",msa,Illinois,2023-06-30,175083.0,Kankakee,Illinois,41.102,-87.8643
101562,395095,372,"Show Low, AZ",msa,Arizona,2023-06-30,366050.0,Show Low,Arizona,34.2671,-110.0384
101563,395023,373,"Richmond, KY",msa,Kentucky,2023-06-30,243000.0,Richmond,Kentucky,37.7307,-84.2925
101564,395168,374,"Tullahoma, TN",msa,Tennessee,2023-06-30,265083.0,Tullahoma,Tennessee,35.3721,-86.2172
101565,395222,375,"Whitewater, WI",msa,Wisconsin,2023-06-30,305683.0,Whitewater,Wisconsin,42.8372,-88.7341
