,RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Monthly Rent,city,state_name,lat,lng
29426,395218,345,"Wenatchee, WA",msa,Washington,2023-03-31,1600.3106941525514,Wenatchee,Washington,47.436,-120.3295
29427,753890,347,"Holland, MI",msa,Michigan,2023-03-31,1230.3970780963057,Holland,Michigan,42.7677,-86.0984
29428,394778,349,"Lawrence, KS",msa,Kansas,2023-03-31,1246.3652665166867,Lawrence,Kansas,38.9597,-95.2642
29429,394635,350,"Goldsboro, NC",msa,North Carolina,2023-03-31,1164.2868478006783,Goldsboro,North Carolina,35.3778,-77.9717
29430,395213,351,"Watertown, NY",msa,New York,2023-03-31,1242.2125095954125,Watertown,New York,43.9734,-75.9094
29431,395089,352,"Sheboygan, WI",msa,Wisconsin,2023-03-31,1040.250857598969,Sheboygan,Wisconsin,43.7403,-87.7316
29433,394867,354,"Missoula, MT",msa,Montana,2023-03-31,1300.35986346673,Missoula,Montana,46.8751,-114.0214
29434,395237,355,"Wooster, OH",msa,Ohio,2023-03-31,1041.3279061291869,Wooster,Ohio,40.8172,-81.9336
29435,394407,356,"Bozeman, MT",msa,Montana,2023-03-31,2230.2826933144006,Bozeman,Montana,45.6833,-111.0558
29436,394423,360,"Brunswick, GA",msa,Georgia,2023-03-31,1782.095573834958,Brunswick,Georgia,31.1449,-81.4746
29437,753872,361,"California, MD",msa,Maryland,2023-03-31,1569.897273095748,California,Maryland,38.2969,-76.4949
29438,395173,361,"Twin Falls, ID",msa,Idaho,2023-03-31,1401.0193494085547,Twin Falls,Idaho,42.5645,-114.4613
29439,394495,363,"Cookeville, TN",msa,Tennessee,2023-03-31,1340.5351724468976,Cookeville,Tennessee,36.1482,-85.5109
29440,394893,364,"Muncie, IN",msa,Indiana,2023-03-31,878.3974182765821,Muncie,Indiana,40.1989,-85.395
29441,394857,365,"Michigan City, IN",msa,Indiana,2023-03-31,1001.5676036903302,Michigan City,Indiana,41.7092,-86.869
29442,395039,366,"Roseburg, OR",msa,Oregon,2023-03-31,1411.7753137680431,Roseburg,Oregon,43.2231,-123.352
29443,394788,367,"Lewiston, ME",msa,Maine,2023-03-31,1134.8077478629696,Lewiston,Maine,44.0915,-70.1681
29444,394804,368,"Longview, WA",msa,Washington,2023-03-31,1333.9067754418827,Longview,Washington,46.1461,-122.963
29445,394734,370,"Kankakee, IL",msa,Illinois,2023-03-31,1197.373009234098,Kankakee,Illinois,41.102,-87.8643
29446,395023,373,"Richmond, KY",msa,Kentucky,2023-03-31,1001.8189817794298,Richmond,Kentucky,37.7307,-84.2925
29447,395168,374,"Tullahoma, TN",msa,Tennessee,2023-03-31,1436.557793806227,Tullahoma,Tennessee,35.3721,-86.2172
29448,395222,375,"Whitewater, WI",msa,Wisconsin,2023-03-31,1400.9523631692266,Whitewater,Wisconsin,42.8372,-88.7341
29449,394709,376,"Ithaca, NY",msa,New York,2023-03-31,1906.4382828048715,Ithaca,New York,42.4442,-76.5032
29451,394524,378,"Decatur, IL",msa,Illinois,2023-03-31,893.013698839143,Decatur,Illinois,39.8557,-88.9342
29452,394762,379,"LaGrange, GA",msa,Georgia,2023-03-31,1345.6754008949745,LaGrange,Georgia,33.0274,-85.0384
29453,394369,380,"Bay City, MI",msa,Michigan,2023-03-31,977.4179390829488,Bay City,Michigan,43.5902,-83.8887
29454,394599,381,"Fond du Lac, WI",msa,Wisconsin,2023-03-31,838.9550172695103,Fond du Lac,Wisconsin,43.7718,-88.4397
29455,394630,382,"Gettysburg, PA",msa,Pennsylvania,2023-03-31,1149.6538536613195,Gettysburg,Pennsylvania,39.8304,-77.2339
29456,394733,384,"Kalispell, MT",msa,Montana,2023-03-31,2052.931545676184,Kalispell,Montana,48.2153,-114.3274
29457,394823,386,"Mankato, MN",msa,Minnesota,2023-03-31,1239.5869690844845,Mankato,Minnesota,44.1715,-93.9772
29458,395166,389,"Truckee, CA",msa,California,2023-03-31,2549.656477566879,Truckee,California,39.3455,-120.1848
29459,395080,390,"Sebring, FL",msa,Florida,2023-03-31,1419.3588844303874,Sebring,Florida,27.477,-81.453
29460,394462,391,"Cheyenne, WY",msa,Wyoming,2023-03-31,1222.8746714915717,Cheyenne,Wyoming,41.135,-104.7902
29461,394689,392,"Hot Springs, AR",msa,Arkansas,2023-03-31,1057.9003752206054,Hot Springs,Arkansas,34.4892,-93.0501
29462,395090,394,"Shelby, NC",msa,North Carolina,2023-03-31,1147.3993521529487,Shelby,North Carolina,35.2904,-81.5451
29463,394542,396,"Dubuque, IA",msa,Iowa,2023-03-31,960.4233984333762,Dubuque,Iowa,42.5002,-90.707
29464,753912,398,"Pinehurst, NC",msa,North Carolina,2023-03-31,1723.0252796823531,Pinehurst,North Carolina,35.1922,-79.4684
29465,395190,400,"Victoria, TX",msa,Texas,2023-03-31,1094.5315057045118,Victoria,Texas,28.8287,-96.9849
29466,395038,401,"Rome, GA",msa,Georgia,2023-03-31,1079.3681996145017,Rome,Georgia,34.2662,-85.1863
29467,394882,403,"Moses Lake, WA",msa,Washington,2023-03-31,1428.4521924668134,Moses Lake,Washington,47.1279,-119.2759
29468,394441,405,"Cape Girardeau, MO",msa,Missouri,2023-03-31,966.4688609448784,Cape Girardeau,Missouri,37.3109,-89.5597
29469,394580,407,"Fairbanks, AK",msa,Alaska,2023-03-31,1710.116329620455,Fairbanks,Alaska,64.8353,-147.6533
29470,394513,409,"Cumberland, MD",msa,Maryland,2023-03-31,826.9416815795977,Cumberland,Maryland,39.6515,-78.7584
29471,394505,411,"Corvallis, OR",msa,Oregon,2023-03-31,1766.6042751696757,Corvallis,Oregon,44.5698,-123.2779
29472,394988,412,"Pocatello, ID",msa,Idaho,2023-03-31,1105.7756727313752,Pocatello,Idaho,42.8724,-112.4647
29473,753887,417,"Hermiston, OR",msa,Oregon,2023-03-31,1265.7099262355089,Hermiston,Oregon,45.8326,-119.2854
29474,394469,418,"Clarksburg, WV",msa,West Virginia,2023-03-31,834.2538973280969,Clarksburg,West Virginia,39.2862,-80.3232
29475,394964,419,"Parkersburg, WV",msa,West Virginia,2023-03-31,831.75512537728,Parkersburg,West Virginia,39.2623,-81.542
29476,394641,422,"Grants Pass, OR",msa,Oregon,2023-03-31,1346.2183424529592,Grants Pass,Oregon,42.4333,-123.3317
29477,394925,428,"Oak Harbor, WA",msa,Washington,2023-03-31,1667.6615142430649,Oak Harbor,Washington,48.2964,-122.6333
29478,395212,430,"Watertown, WI",msa,Wisconsin,2023-03-31,1066.752420998357,Watertown,Wisconsin,43.1893,-88.7285
29479,394644,433,"Great Falls, MT",msa,Montana,2023-03-31,1095.314833947898,Great Falls,Montana,47.5022,-111.2996
29480,395042,435,"Russellville, AR",msa,Arkansas,2023-03-31,824.7726622112222,Russellville,Arkansas,35.2762,-93.1383
29481,394755,438,"Kokomo, IN",msa,Indiana,2023-03-31,804.6469745194867,Kokomo,Indiana,40.464,-86.1277
29482,394395,439,"Bloomsburg, PA",msa,Pennsylvania,2023-03-31,1027.253456092199,Bloomsburg,Pennsylvania,41.0027,-76.4561
29483,394744,442,"Key West, FL",msa,Florida,2023-03-31,3704.378584661207,Key West,Florida,24.5642,-81.7775
29484,395145,443,"Talladega, AL",msa,Alabama,2023-03-31,959.3580560175458,Talladega,Alabama,33.4333,-86.0986
29485,395133,444,"Stillwater, OK",msa,Oklahoma,2023-03-31,1276.220837006187,Stillwater,Oklahoma,36.1317,-97.0742
29486,394489,445,"Columbus, IN",msa,Indiana,2023-03-31,1328.396679000267,Columbus,Indiana,39.2093,-85.9183
29487,394345,446,"Athens, TX",msa,Texas,2023-03-31,1176.5357643426669,Athens,Texas,32.2041,-95.8321
29488,394682,449,"Hinesville, GA",msa,Georgia,2023-03-31,1486.3267098597337,Hinesville,Georgia,31.8248,-81.6137
29489,395205,451,"Warsaw, IN",msa,Indiana,2023-03-31,1107.638586869205,Warsaw,Indiana,41.2448,-85.8465
29490,395126,453,"Statesboro, GA",msa,Georgia,2023-03-31,1211.930109330353,Statesboro,Georgia,32.4375,-81.7751
29491,394445,454,"Casper, WY",msa,Wyoming,2023-03-31,1131.1789628196195,Casper,Wyoming,42.842,-106.3208
29492,753881,456,"Glenwood Springs, CO",msa,Colorado,2023-03-31,16437.46258829368,Glenwood Springs,Colorado,39.5455,-107.3347
29493,395085,457,"Seneca, SC",msa,South Carolina,2023-03-31,1530.594651894802,Seneca,South Carolina,34.6818,-82.96
29494,394866,458,"Minot, ND",msa,North Dakota,2023-03-31,827.9470276615835,Minot,North Dakota,48.2375,-101.278
29495,394699,465,"Huntsville, TX",msa,Texas,2023-03-31,1049.458802296161,Huntsville,Texas,30.7009,-95.5567
29496,394738,466,"Keene, NH",msa,New Hampshire,2023-03-31,1532.7701836958004,Keene,New Hampshire,42.9494,-72.2998
29497,394674,467,"Heber, UT",msa,Utah,2023-03-31,3306.229995692906,Heber,Utah,40.507,-111.3986
29498,394614,471,"Frankfort, KY",msa,Kentucky,2023-03-31,926.9475068315768,Frankfort,Kentucky,38.1924,-84.8643
29499,394516,472,"Danville, IL",msa,Illinois,2023-03-31,612.2851738662056,Danville,Illinois,40.1426,-87.6111
29500,394298,473,"Aberdeen, WA",msa,Washington,2023-03-31,1424.547413726528,Aberdeen,Washington,46.9757,-123.8094
29501,753893,477,"Jefferson, GA",msa,Georgia,2023-03-31,1979.642376142278,Jefferson,Georgia,34.1373,-83.6021
29502,395088,482,"Shawnee, OK",msa,Oklahoma,2023-03-31,924.455485639498,Shawnee,Oklahoma,35.3531,-96.9647
29503,395132,485,"Stevens Point, WI",msa,Wisconsin,2023-03-31,1079.564954238,Stevens Point,Wisconsin,44.5241,-89.5507
29504,394877,491,"Morehead City, NC",msa,North Carolina,2023-03-31,1696.275021154645,Morehead City,North Carolina,34.7308,-76.7388
29505,394472,492,"Clearlake, CA",msa,California,2023-03-31,1717.21443571538,Clearlake,California,38.9589,-122.633
29506,394305,493,"Alamogordo, NM",msa,New Mexico,2023-03-31,1318.8639254018856,Alamogordo,New Mexico,32.8837,-105.9625
29507,394897,496,"Muskogee, OK",msa,Oklahoma,2023-03-31,837.1771262197166,Muskogee,Oklahoma,35.7432,-95.3567
29508,395021,499,"Richmond, IN",msa,Indiana,2023-03-31,805.6064116483255,Richmond,Indiana,39.8318,-84.8905
29509,394885,502,"Mount Pleasant, MI",msa,Michigan,2023-03-31,911.1558601526144,Mount Pleasant,Michigan,43.5966,-84.7759
29510,395016,506,"Red Bluff, CA",msa,California,2023-03-31,1538.0235534240535,Red Bluff,California,40.1735,-122.2413
29511,395040,509,"Roswell, NM",msa,New Mexico,2023-03-31,1273.3477233007036,Roswell,New Mexico,33.373,-104.5294
29512,395020,517,"Rexburg, ID",msa,Idaho,2023-03-31,1096.8632931534198,Rexburg,Idaho,43.8226,-111.7919
29513,394759,519,"Laconia, NH",msa,New Hampshire,2023-03-31,1656.0775805954022,Laconia,New Hampshire,43.5725,-71.4775
29514,394570,523,"Enid, OK",msa,Oklahoma,2023-03-31,951.5657911589966,Enid,Oklahoma,36.4063,-97.87
29515,395199,525,"Walla Walla, WA",msa,Washington,2023-03-31,1406.2517938438614,Walla Walla,Washington,46.0671,-118.3368
29516,394701,527,"Hutchinson, KS",msa,Kansas,2023-03-31,682.0546359861894,Hutchinson,Kansas,38.0671,-97.9081
29517,394693,528,"Hudson, NY",msa,New York,2023-03-31,1858.2380816354664,Hudson,New York,42.2515,-73.7859
29518,845162,535,"Granbury, TX",msa,Texas,2023-03-31,1533.779750577668,Granbury,Texas,32.4475,-97.7702
29519,394592,550,"Fernley, NV",msa,Nevada,2023-03-31,1611.0425407262749,Fernley,Nevada,39.5627,-119.1906
29520,394444,551,"Carson City, NV",msa,Nevada,2023-03-31,1628.3387479045653,Carson City,Nevada,39.1511,-119.7476
29521,753877,554,"Cullowhee, NC",msa,North Carolina,2023-03-31,1421.9282440546258,Cullowhee,North Carolina,35.3097,-83.1816
29522,394446,562,"Cedar City, UT",msa,Utah,2023-03-31,1337.367901714558,Cedar City,Utah,37.6834,-113.0956
29523,394556,566,"Edwards, CO",msa,Colorado,2023-03-31,3893.5056981592247,Edwards,Colorado,39.6215,-106.6184
29524,394547,567,"Durango, CO",msa,Colorado,2023-03-31,1806.0339422015088,Durango,Colorado,37.2659,-107.8781
29525,395122,576,"St. Marys, GA",msa,Georgia,2023-03-31,1469.0802438671528,St. Marys,Georgia,30.7567,-81.5722
29526,395204,578,"Warrensburg, MO",msa,Missouri,2023-03-31,929.141271902332,Warrensburg,Missouri,38.7627,-93.726
29527,394562,582,"Elizabeth City, NC",msa,North Carolina,2023-03-31,1266.9964977622535,Elizabeth City,North Carolina,36.2942,-76.236
29528,394571,585,"Enterprise, AL",msa,Alabama,2023-03-31,1252.0109421961397,Enterprise,Alabama,31.3275,-85.8463
29529,394742,589,"Kerrville, TX",msa,Texas,2023-03-31,1619.2089483062332,Kerrville,Texas,30.0398,-99.132
29530,394363,590,"Bartlesville, OK",msa,Oklahoma,2023-03-31,1009.9210077442424,Bartlesville,Oklahoma,36.7365,-95.9456
29531,394503,592,"Corsicana, TX",msa,Texas,2023-03-31,1449.5624671381502,Corsicana,Texas,32.0824,-96.4665
29532,394954,601,"Pahrump, NV",msa,Nevada,2023-03-31,1285.021349118408,Pahrump,Nevada,36.2235,-115.9974
29533,395234,603,"Winona, MN",msa,Minnesota,2023-03-31,986.5612503106476,Winona,Minnesota,44.0505,-91.6684
29534,394628,610,"Gardnerville Ranchos, NV",msa,Nevada,2023-03-31,2210.291006462145,Gardnerville Ranchos,Nevada,38.8957,-119.7492
29535,394608,611,"Fort Polk South, LA",msa,Louisiana,2023-03-31,1212.5519506249057,Fort Polk South,Louisiana,31.0512,-93.2159
29536,394478,615,"Clovis, NM",msa,New Mexico,2023-03-31,1127.2937659903866,Clovis,New Mexico,34.4376,-103.1923
29537,394919,616,"Norfolk, NE",msa,Nebraska,2023-03-31,1014.332978365508,Norfolk,Nebraska,42.0324,-97.4217
29538,395043,618,"Ruston, LA",msa,Louisiana,2023-03-31,1054.4542109946792,Ruston,Louisiana,32.5328,-92.6363
29539,395008,620,"Pullman, WA",msa,Washington,2023-03-31,1642.9527733395264,Pullman,Washington,46.7336,-117.168
29540,394504,629,"Cortland, NY",msa,New York,2023-03-31,960.1740564503976,Cortland,New York,42.6004,-76.1784
29541,753916,632,"Sandpoint, ID",msa,Idaho,2023-03-31,1890.8230466113744,Sandpoint,Idaho,48.2822,-116.5614
29542,394850,651,"Menomonie, WI",msa,Wisconsin,2023-03-31,853.4486676023449,Menomonie,Wisconsin,44.8893,-91.9084
29543,395037,659,"Rolla, MO",msa,Missouri,2023-03-31,595.7997847271786,Rolla,Missouri,37.9459,-91.7607
29544,394567,663,"Ellensburg, WA",msa,Washington,2023-03-31,1423.360114388193,Ellensburg,Washington,46.9999,-120.5475
29545,395032,678,"Rock Springs, WY",msa,Wyoming,2023-03-31,949.9870672302214,Rock Springs,Wyoming,41.5947,-109.2209
29546,395129,680,"Stephenville, TX",msa,Texas,2023-03-31,1316.164223251248,Stephenville,Texas,32.2147,-98.2205
29547,394341,691,"Astoria, OR",msa,Oregon,2023-03-31,1642.5526618579186,Astoria,Oregon,46.1856,-123.8053
29548,394354,698,"Austin, MN",msa,Minnesota,2023-03-31,741.6754021057643,Austin,Minnesota,43.6721,-92.9784
29549,395227,715,"Williston, ND",msa,North Dakota,2023-03-31,996.2024327752728,Williston,North Dakota,48.1814,-103.6364
29550,394771,733,"Laramie, WY",msa,Wyoming,2023-03-31,923.9206798274004,Laramie,Wyoming,41.3099,-105.6085
29551,394920,752,"North Platte, NE",msa,Nebraska,2023-03-31,797.2620793861997,North Platte,Nebraska,41.1263,-100.7641
29552,394419,778,"Brookings, SD",msa,South Dakota,2023-03-31,1056.0495818118568,Brookings,South Dakota,44.3022,-96.7859
29553,394718,892,"Jamestown, ND",msa,North Dakota,2023-03-31,823.1927263054378,Jamestown,North Dakota,46.9063,-98.6937
29554,394913,1,"New York, NY",msa,New York,2023-04-30,3086.447983999993,New York,New York,40.6943,-73.9249
29555,753899,2,"Los Angeles, CA",msa,California,2023-04-30,2852.6841797047227,Los Angeles,California,34.1141,-118.4068
29556,394463,3,"Chicago, IL",msa,Illinois,2023-04-30,1917.8413497322224,Chicago,Illinois,41.8375,-87.6866
29557,394514,4,"Dallas, TX",msa,Texas,2023-04-30,1753.6196191447964,Dallas,Texas,32.7935,-96.7667
29558,394692,5,"Houston, TX",msa,Texas,2023-04-30,1628.497630398117,Houston,Texas,29.786,-95.3885
29559,395209,6,"Washington, DC",msa,Virginia,2023-04-30,2197.891716494518,Washington,Virginia,38.7122,-78.1598
29560,394974,7,"Philadelphia, PA",msa,Pennsylvania,2023-04-30,1755.8159532665752,Philadelphia,Pennsylvania,40.0077,-75.1339
29561,394856,8,"Miami, FL",msa,Florida,2023-04-30,2665.673201819652,Miami,Florida,25.784,-80.2101
29562,394347,9,"Atlanta, GA",msa,Georgia,2023-04-30,1918.03213078016,Atlanta,Georgia,33.7628,-84.422
29563,394404,10,"Boston, MA",msa,Massachusetts,2023-04-30,2930.158593966901,Boston,Massachusetts,42.3188,-71.0852
29564,394976,11,"Phoenix, AZ",msa,Arizona,2023-04-30,1847.411491045543,Phoenix,Arizona,33.5722,-112.0892
29565,395057,12,"San Francisco, CA",msa,California,2023-04-30,3012.8364767262083,San Francisco,California,37.7558,-122.4449
29566,395025,13,"Riverside, CA",msa,California,2023-04-30,2453.6061288322403,Riverside,California,33.9381,-117.3949
29567,394532,14,"Detroit, MI",msa,Michigan,2023-04-30,1334.2840921556149,Detroit,Michigan,42.3834,-83.1024
29568,395078,15,"Seattle, WA",msa,Washington,2023-04-30,2128.7207004308766,Seattle,Washington,47.6211,-122.3244
29569,394865,16,"Minneapolis, MN",msa,Minnesota,2023-04-30,1587.44783481352,Minneapolis,Minnesota,44.9635,-93.2678
29570,395056,17,"San Diego, CA",msa,California,2023-04-30,2905.524210977597,San Diego,California,32.8313,-117.1222
29571,395148,18,"Tampa, FL",msa,Florida,2023-04-30,2059.396119778424,Tampa,Florida,27.9945,-82.4447
29572,394530,19,"Denver, CO",msa,Colorado,2023-04-30,1982.428444905305,Denver,Colorado,39.762,-104.8758
29573,394358,20,"Baltimore, MD",msa,Maryland,2023-04-30,1766.1558702237742,Baltimore,Maryland,39.3051,-76.6144
29574,395121,21,"St. Louis, MO",msa,Missouri,2023-04-30,1289.968888833273,St. Louis,Missouri,38.6359,-90.2451
29575,394943,22,"Orlando, FL",msa,Florida,2023-04-30,2010.5414150564832,Orlando,Florida,28.4773,-81.337
29576,394458,23,"Charlotte, NC",msa,North Carolina,2023-04-30,1762.5284975431457,Charlotte,North Carolina,35.2083,-80.8303
29577,395055,24,"San Antonio, TX",msa,Texas,2023-04-30,1446.0735214509957,San Antonio,Texas,29.4632,-98.5238
29578,394998,25,"Portland, OR",msa,Oregon,2023-04-30,1817.65908488299,Portland,Oregon,45.5371,-122.65
29579,395045,26,"Sacramento, CA",msa,California,2023-04-30,2181.613672291385,Sacramento,California,38.5677,-121.4685
29580,394982,27,"Pittsburgh, PA",msa,Pennsylvania,2023-04-30,1346.9395660835028,Pittsburgh,Pennsylvania,40.4397,-79.9763
29581,394466,28,"Cincinnati, OH",msa,Ohio,2023-04-30,1422.7231229161391,Cincinnati,Ohio,39.1413,-84.506
29582,394355,29,"Austin, TX",msa,Texas,2023-04-30,1806.7557005207973,Austin,Texas,30.3005,-97.7522
29583,394775,30,"Las Vegas, NV",msa,Nevada,2023-04-30,1736.9548665164768,Las Vegas,Nevada,36.2333,-115.2654
29584,394735,31,"Kansas City, MO",msa,Missouri,2023-04-30,1349.6415261789386,Kansas City,Missouri,39.1238,-94.5541
29585,394492,32,"Columbus, OH",msa,Ohio,2023-04-30,1403.1861454979949,Columbus,Ohio,39.9862,-82.9855
29586,394705,34,"Indianapolis, IN",msa,Indiana,2023-04-30,1439.473155217864,Indianapolis,Indiana,39.7771,-86.1458
29587,394475,35,"Cleveland, OH",msa,Ohio,2023-04-30,1287.8973304845238,Cleveland,Ohio,41.4764,-81.6805
29588,395059,36,"San Jose, CA",msa,California,2023-04-30,3201.6555841493378,San Jose,California,37.3012,-121.848
29589,394902,37,"Nashville, TN",msa,Tennessee,2023-04-30,1877.7883001862565,Nashville,Tennessee,36.1715,-86.7842
29590,395194,38,"Virginia Beach, VA",msa,Virginia,2023-04-30,1609.4432742846238,Virginia Beach,Virginia,36.7335,-76.0435
29591,395005,39,"Providence, RI",msa,Rhode Island,2023-04-30,1891.5533814631592,Providence,Rhode Island,41.823,-71.4187
29592,394714,40,"Jacksonville, FL",msa,Florida,2023-04-30,1704.569686770288,Jacksonville,Florida,30.3322,-81.6749
29593,394862,41,"Milwaukee, WI",msa,Wisconsin,2023-04-30,1262.869899186718,Milwaukee,Wisconsin,43.0642,-87.9675
29594,394935,42,"Oklahoma City, OK",msa,Oklahoma,2023-04-30,1287.4968380887,Oklahoma City,Oklahoma,35.4676,-97.5136
29595,395012,43,"Raleigh, NC",msa,North Carolina,2023-04-30,1745.6814455080091,Raleigh,North Carolina,35.8324,-78.6429
29596,394849,44,"Memphis, TN",msa,Tennessee,2023-04-30,1424.4533952522013,Memphis,Tennessee,35.1087,-89.9663
29597,395022,45,"Richmond, VA",msa,Virginia,2023-04-30,1570.3079842953184,Richmond,Virginia,37.5295,-77.4756
29598,394807,46,"Louisville, KY",msa,Kentucky,2023-04-30,1286.689950833913,Louisville,Kentucky,38.1663,-85.6485
29599,394910,47,"New Orleans, LA",msa,Louisiana,2023-04-30,1591.8364242970465,New Orleans,Louisiana,30.0687,-89.9288
29600,395053,48,"Salt Lake City, UT",msa,Utah,2023-04-30,1639.1366809353108,Salt Lake City,Utah,40.7776,-111.9311
29601,394669,49,"Hartford, CT",msa,Connecticut,2023-04-30,1716.8077287370993,Hartford,Connecticut,41.7661,-72.6834
29602,394425,50,"Buffalo, NY",msa,New York,2023-04-30,1216.1316098560358,Buffalo,New York,42.9018,-78.8487
29603,394388,51,"Birmingham, AL",msa,Alabama,2023-04-30,1342.6550427741854,Birmingham,Alabama,33.5279,-86.7971
29604,395031,52,"Rochester, NY",msa,New York,2023-04-30,1410.8563427864876,Rochester,New York,43.168,-77.6162
29605,394640,53,"Grand Rapids, MI",msa,Michigan,2023-04-30,1502.4456477579504,Grand Rapids,Michigan,42.9619,-85.6562
29606,395167,54,"Tucson, AZ",msa,Arizona,2023-04-30,1478.1577632054316,Tucson,Arizona,32.1541,-110.8787
29608,395169,56,"Tulsa, OK",msa,Oklahoma,2023-04-30,1292.6603547049888,Tulsa,Oklahoma,36.1283,-95.9042
29609,394619,57,"Fresno, CA",msa,California,2023-04-30,1854.7069077169765,Fresno,California,36.783,-119.7939
29610,395238,58,"Worcester, MA",msa,Massachusetts,2023-04-30,1863.231510749386,Worcester,Massachusetts,42.2705,-71.8079
29611,394938,59,"Omaha, NE",msa,Nebraska,2023-04-30,1277.616299370787,Omaha,Nebraska,41.2627,-96.0529
29612,394415,60,"Bridgeport, CT",msa,Connecticut,2023-04-30,2551.9359247448783,Bridgeport,Connecticut,41.1918,-73.1954
29613,394653,61,"Greenville, SC",msa,South Carolina,2023-04-30,1507.9915033936725,Greenville,South Carolina,34.8354,-82.3646
29614,394312,62,"Albuquerque, NM",msa,New Mexico,2023-04-30,1440.582186301377,Albuquerque,New Mexico,35.1054,-106.6465
29615,394357,63,"Bakersfield, CA",msa,California,2023-04-30,1671.5415327527144,Bakersfield,California,35.3529,-119.0359
29616,394308,64,"Albany, NY",msa,New York,2023-04-30,1457.5880014922943,Albany,New York,42.6664,-73.7987
29617,394753,65,"Knoxville, TN",msa,Tennessee,2023-04-30,1724.9529705107852,Knoxville,Tennessee,35.9692,-83.9496
29618,394367,66,"Baton Rouge, LA",msa,Louisiana,2023-04-30,1305.5603828540725,Baton Rouge,Louisiana,30.442,-91.1311
29619,394843,67,"McAllen, TX",msa,Texas,2023-04-30,1131.8951508320986,McAllen,Texas,26.2252,-98.2467
29620,394908,68,"New Haven, CT",msa,Connecticut,2023-04-30,1861.438394793747,New Haven,Connecticut,41.3113,-72.9246
29621,394561,69,"El Paso, TX",msa,Texas,2023-04-30,1471.158213130477,El Paso,Texas,31.8476,-106.43
29622,394318,70,"Allentown, PA",msa,Pennsylvania,2023-04-30,1636.7946759639071,Allentown,Pennsylvania,40.5961,-75.4756
29623,394952,71,"Oxnard, CA",msa,California,2023-04-30,2881.578998984083,Oxnard,California,34.1964,-119.1815
29624,394486,72,"Columbia, SC",msa,South Carolina,2023-04-30,1435.9740791662643,Columbia,South Carolina,34.0378,-80.9036
29625,753906,73,"North Port, FL",msa,Florida,2023-04-30,2383.301241656009,North Port,Florida,27.0576,-82.1977
29626,845158,74,"Dayton, OH",msa,Ohio,2023-04-30,1185.9956896257684,Dayton,Ohio,39.7805,-84.2003
29627,394457,75,"Charleston, SC",msa,South Carolina,2023-04-30,1958.149944947708,Charleston,South Carolina,32.8168,-79.9687
29628,394648,76,"Greensboro, NC",msa,North Carolina,2023-04-30,1421.2303639586703,Greensboro,North Carolina,36.0956,-79.8271
29629,395134,77,"Stockton, CA",msa,California,2023-04-30,2204.947025459576,Stockton,California,37.9765,-121.3109
29630,394440,78,"Cape Coral, FL",msa,Florida,2023-04-30,2228.8421155151223,Cape Coral,Florida,26.6443,-81.9957
29632,394484,80,"Colorado Springs, CO",msa,Colorado,2023-04-30,1810.2404380544167,Colorado Springs,Colorado,38.8674,-104.7605
29633,394798,81,"Little Rock, AR",msa,Arkansas,2023-04-30,1173.7097524994117,Little Rock,Arkansas,34.7256,-92.3577
29634,394766,82,"Lakeland, FL",msa,Florida,2023-04-30,1857.641936959099,Lakeland,Florida,28.0557,-81.9545
29635,394304,83,"Akron, OH",msa,Ohio,2023-04-30,1094.5915126009968,Akron,Ohio,41.0798,-81.5219
29636,394531,84,"Des Moines, IA",msa,Iowa,2023-04-30,1212.5985194630805,Des Moines,Iowa,41.5725,-93.6105
29637,395115,85,"Springfield, MA",msa,Massachusetts,2023-04-30,1702.7753622281732,Springfield,Massachusetts,42.1155,-72.5395
29638,845159,86,"Poughkeepsie, NY",msa,New York,2023-04-30,1979.3334010997448,Poughkeepsie,New York,41.695,-73.9211
29639,394931,87,"Ogden, UT",msa,Utah,2023-04-30,1662.507239470326,Ogden,Utah,41.2279,-111.9682
29640,394816,88,"Madison, WI",msa,Wisconsin,2023-04-30,1516.6664756525945,Madison,Wisconsin,43.0822,-89.393
29642,394528,90,"Deltona, FL",msa,Florida,2023-04-30,1898.0557742047465,Deltona,Florida,28.905,-81.2137
29643,395143,91,"Syracuse, NY",msa,New York,2023-04-30,1375.0934808827585,Syracuse,New York,43.0407,-76.1437
29644,395006,92,"Provo, UT",msa,Utah,2023-04-30,1755.193815831244,Provo,Utah,40.2457,-111.6457
29645,395160,93,"Toledo, OH",msa,Ohio,2023-04-30,1151.80024137378,Toledo,Ohio,41.6638,-83.5827
29646,395224,94,"Wichita, KS",msa,Kansas,2023-04-30,1026.9262773553744,Wichita,Kansas,37.6895,-97.3443
29647,394549,95,"Durham, NC",msa,North Carolina,2023-04-30,1692.0616426110964,Durham,North Carolina,35.9792,-78.9022
29648,394352,96,"Augusta, GA",msa,Georgia,2023-04-30,1333.395719232811,Augusta,Georgia,33.3645,-82.0708
29649,394957,97,"Palm Bay, FL",msa,Florida,2023-04-30,1998.9961767279317,Palm Bay,Florida,27.9631,-80.6593
29650,394711,98,"Jackson, MS",msa,Mississippi,2023-04-30,1255.018533892001,Jackson,Mississippi,32.3157,-90.2125
29651,394666,99,"Harrisburg, PA",msa,Pennsylvania,2023-04-30,1298.95597235942,Harrisburg,Pennsylvania,40.2752,-76.8843
