RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Median Sale Price,Coordinates,Latitude,Longitude,city,state_name,lat,lng
394311,406,"Albertville, AL",msa,Alabama,2023-03-31,188767.0,"(32.806671, -86.79113)",32.806671,-86.79113,Albertville,AL,34.2633,-86.2108
394410,408,"Brainerd, MN",msa,Minnesota,2023-03-31,264441.0,"(45.694454, -93.900192)",45.694454,-93.900192,Brainerd,MN,46.3553,-94.1983
394513,409,"Cumberland, MD",msa,Maryland,2023-03-31,133500.0,"(39.063946, -76.802101)",39.063946,-76.802101,Cumberland,MD,39.6515,-78.7584
394928,410,"Ocean City, NJ",msa,New Jersey,2023-03-31,549083.0,"(40.298904, -74.521011)",40.298904,-74.521011,Ocean City,NJ,39.2681,-74.602
394505,411,"Corvallis, OR",msa,Oregon,2023-03-31,493067.0,"(44.572021, -122.070938)",44.572021,-122.070938,Corvallis,OR,44.5698,-123.2779
394988,412,"Pocatello, ID",msa,Idaho,2023-03-31,297274.0,"(44.240459, -114.478828)",44.240459,-114.478828,Pocatello,ID,42.8724,-112.4647
394501,413,"Corning, NY",msa,New York,2023-03-31,133967.0,"(42.165726, -74.948051)",42.165726,-74.948051,Corning,NY,42.147,-77.0561
394911,414,"New Philadelphia, OH",msa,Ohio,2023-03-31,152967.0,"(40.388783, -82.764915)",40.388783,-82.764915,New Philadelphia,OH,40.486,-81.4401
395140,415,"Sunbury, PA",msa,Pennsylvania,2023-03-31,64555.0,"(40.590752, -77.209755)",40.590752,-77.209755,Sunbury,PA,40.8616,-76.7871
395175,416,"Ukiah, CA",msa,California,2023-03-31,449250.0,"(36.116203, -119.681564)",36.116203,-119.681564,Ukiah,CA,39.1464,-123.2105
753887,417,"Hermiston, OR",msa,Oregon,2023-03-31,269667.0,"(44.572021, -122.070938)",44.572021,-122.070938,Hermiston,OR,45.8326,-119.2854
394469,418,"Clarksburg, WV",msa,West Virginia,2023-03-31,154233.0,"(38.491226, -80.95457)",38.491226,-80.95457,Clarksburg,WV,39.2862,-80.3232
394964,419,"Parkersburg, WV",msa,West Virginia,2023-03-31,140417.0,"(38.491226, -80.95457)",38.491226,-80.95457,Parkersburg,WV,39.2623,-81.542
394373,420,"Beaver Dam, WI",msa,Wisconsin,2023-03-31,207667.0,"(44.268543, -89.616508)",44.268543,-89.616508,Beaver Dam,WI,43.4688,-88.8309
394980,421,"Pine Bluff, AR",msa,Arkansas,2023-03-31,138417.0,"(34.969704, -92.373123)",34.969704,-92.373123,Pine Bluff,AR,34.2116,-92.0173
394641,422,"Grants Pass, OR",msa,Oregon,2023-03-31,368500.0,"(44.572021, -122.070938)",44.572021,-122.070938,Grants Pass,OR,42.4333,-123.3317
394511,424,"Cullman, AL",msa,Alabama,2023-03-31,224967.0,"(32.806671, -86.79113)",32.806671,-86.79113,Cullman,AL,34.1775,-86.8407
395248,426,"Zanesville, OH",msa,Ohio,2023-03-31,151550.0,"(40.388783, -82.764915)",40.388783,-82.764915,Zanesville,OH,39.9565,-82.0132
394907,427,"New Castle, PA",msa,Pennsylvania,2023-03-31,107083.0,"(40.590752, -77.209755)",40.590752,-77.209755,New Castle,PA,40.9956,-80.3458
394925,428,"Oak Harbor, WA",msa,Washington,2023-03-31,499583.0,"(47.400902, -121.490494)",47.400902,-121.490494,Oak Harbor,WA,48.2964,-122.6333
394942,429,"Orangeburg, SC",msa,South Carolina,2023-03-31,178617.0,"(33.856892, -80.945007)",33.856892,-80.945007,Orangeburg,SC,33.4928,-80.8671
395212,430,"Watertown, WI",msa,Wisconsin,2023-03-31,301633.0,"(44.268543, -89.616508)",44.268543,-89.616508,Watertown,WI,43.1893,-88.7285
394847,431,"Meadville, PA",msa,Pennsylvania,2023-03-31,134967.0,"(40.590752, -77.209755)",40.590752,-77.209755,Meadville,PA,41.6476,-80.1468
394644,433,"Great Falls, MT",msa,Montana,2023-03-31,275883.0,"(46.921925, -110.454353)",46.921925,-110.454353,Great Falls,MT,47.5022,-111.2996
394704,436,"Indiana, PA",msa,Pennsylvania,2023-03-31,130018.0,"(40.590752, -77.209755)",40.590752,-77.209755,Indiana,PA,40.622,-79.1552
394859,437,"Midland, MI",msa,Michigan,2023-03-31,170500.0,"(43.326618, -84.536095)",43.326618,-84.536095,Midland,MI,43.6241,-84.2319
394755,438,"Kokomo, IN",msa,Indiana,2023-03-31,130933.0,"(39.849426, -86.258278)",39.849426,-86.258278,Kokomo,IN,40.464,-86.1277
394395,439,"Bloomsburg, PA",msa,Pennsylvania,2023-03-31,160000.0,"(40.590752, -77.209755)",40.590752,-77.209755,Bloomsburg,PA,41.0027,-76.4561
394675,441,"Helena, MT",msa,Montana,2023-03-31,407667.0,"(46.921925, -110.454353)",46.921925,-110.454353,Helena,MT,46.5965,-112.0202
394744,442,"Key West, FL",msa,Florida,2023-03-31,930667.0,"(27.766279, -81.686783)",27.766279,-81.686783,Key West,FL,24.5642,-81.7775
395145,443,"Talladega, AL",msa,Alabama,2023-03-31,209967.0,"(32.806671, -86.79113)",32.806671,-86.79113,Talladega,AL,33.4333,-86.0986
395133,444,"Stillwater, OK",msa,Oklahoma,2023-03-31,215750.0,"(35.565342, -96.928917)",35.565342,-96.928917,Stillwater,OK,36.1317,-97.0742
394489,445,"Columbus, IN",msa,Indiana,2023-03-31,225467.0,"(39.849426, -86.258278)",39.849426,-86.258278,Columbus,IN,39.2093,-85.9183
394345,446,"Athens, TX",msa,Texas,2023-03-31,295817.0,"(31.054487, -97.563461)",31.054487,-97.563461,Athens,TX,32.2041,-95.8321
394452,447,"Centralia, WA",msa,Washington,2023-03-31,384167.0,"(47.400902, -121.490494)",47.400902,-121.490494,Centralia,WA,46.7223,-122.9696
394822,448,"Manitowoc, WI",msa,Wisconsin,2023-03-31,162833.0,"(44.268543, -89.616508)",44.268543,-89.616508,Manitowoc,WI,44.0991,-87.6812
394682,449,"Hinesville, GA",msa,Georgia,2023-03-31,223667.0,"(33.040619, -83.643074)",33.040619,-83.643074,Hinesville,GA,31.8248,-81.6137
394541,450,"DuBois, PA",msa,Pennsylvania,2023-03-31,118233.0,"(40.590752, -77.209755)",40.590752,-77.209755,DuBois,PA,41.1223,-78.7565
395205,451,"Warsaw, IN",msa,Indiana,2023-03-31,208267.0,"(39.849426, -86.258278)",39.849426,-86.258278,Warsaw,IN,41.2448,-85.8465
394986,452,"Plattsburgh, NY",msa,New York,2023-03-31,197867.0,"(42.165726, -74.948051)",42.165726,-74.948051,Plattsburgh,NY,44.6951,-73.4563
395126,453,"Statesboro, GA",msa,Georgia,2023-03-31,214825.0,"(33.040619, -83.643074)",33.040619,-83.643074,Statesboro,GA,32.4375,-81.7751
394445,454,"Casper, WY",msa,Wyoming,2023-03-31,274133.0,"(42.755966, -107.30249)",42.755966,-107.30249,Casper,WY,42.842,-106.3208
395231,455,"Wilson, NC",msa,North Carolina,2023-03-31,161750.0,"(35.630066, -79.806419)",35.630066,-79.806419,Wilson,NC,35.7311,-77.9284
753881,456,"Glenwood Springs, CO",msa,Colorado,2023-03-31,509650.0,"(39.059811, -105.311104)",39.059811,-105.311104,Glenwood Springs,CO,39.5455,-107.3347
395085,457,"Seneca, SC",msa,South Carolina,2023-03-31,252642.0,"(33.856892, -80.945007)",33.856892,-80.945007,Seneca,SC,34.6818,-82.96
394936,459,"Olean, NY",msa,New York,2023-03-31,129333.0,"(42.165726, -74.948051)",42.165726,-74.948051,Olean,NY,42.0819,-78.4321
394465,460,"Chillicothe, OH",msa,Ohio,2023-03-31,140917.0,"(40.388783, -82.764915)",40.388783,-82.764915,Chillicothe,OH,39.3393,-82.9939
395077,461,"Searcy, AR",msa,Arkansas,2023-03-31,164033.0,"(34.969704, -92.373123)",34.969704,-92.373123,Searcy,AR,35.2418,-91.7351
394638,462,"Grand Island, NE",msa,Nebraska,2023-03-31,193333.0,"(41.12537, -98.268082)",41.12537,-98.268082,Grand Island,NE,40.9218,-98.3586
394994,463,"Port Angeles, WA",msa,Washington,2023-03-31,446667.0,"(47.400902, -121.490494)",47.400902,-121.490494,Port Angeles,WA,48.1141,-123.4565
394350,464,"Auburn, NY",msa,New York,2023-03-31,153333.0,"(42.165726, -74.948051)",42.165726,-74.948051,Auburn,NY,42.9338,-76.5685
394699,465,"Huntsville, TX",msa,Texas,2023-03-31,243167.0,"(31.054487, -97.563461)",31.054487,-97.563461,Huntsville,TX,30.7009,-95.5567
394674,467,"Heber, UT",msa,Utah,2023-03-31,1002930.0,"(40.150032, -111.862434)",40.150032,-111.862434,Heber,UT,40.507,-111.3986
395010,468,"Quincy, IL",msa,Illinois,2023-03-31,129667.0,"(40.349457, -88.986137)",40.349457,-88.986137,Quincy,IL,39.9336,-91.3799
395062,469,"Sandusky, OH",msa,Ohio,2023-03-31,156275.0,"(40.388783, -82.764915)",40.388783,-82.764915,Sandusky,OH,41.4468,-82.7024
394593,470,"Findlay, OH",msa,Ohio,2023-03-31,160333.0,"(40.388783, -82.764915)",40.388783,-82.764915,Findlay,OH,41.0469,-83.6379
394614,471,"Frankfort, KY",msa,Kentucky,2023-03-31,208083.0,"(37.66814, -84.670067)",37.66814,-84.670067,Frankfort,KY,38.1924,-84.8643
394516,472,"Danville, IL",msa,Illinois,2023-03-31,88000.0,"(40.349457, -88.986137)",40.349457,-88.986137,Danville,IL,40.1426,-87.6111
394298,473,"Aberdeen, WA",msa,Washington,2023-03-31,289000.0,"(47.400902, -121.490494)",47.400902,-121.490494,Aberdeen,WA,46.9757,-123.8094
394999,474,"Portsmouth, OH",msa,Ohio,2023-03-31,111417.0,"(40.388783, -82.764915)",40.388783,-82.764915,Portsmouth,OH,38.7538,-82.9445
395106,475,"Somerset, PA",msa,Pennsylvania,2023-03-31,157000.0,"(40.590752, -77.209755)",40.590752,-77.209755,Somerset,PA,40.0049,-79.0778
753928,476,"Wisconsin Rapids, WI",msa,Wisconsin,2023-03-31,161833.0,"(44.268543, -89.616508)",44.268543,-89.616508,Wisconsin Rapids,WI,44.3927,-89.8265
753893,477,"Jefferson, GA",msa,Georgia,2023-03-31,344333.0,"(33.040619, -83.643074)",33.040619,-83.643074,Jefferson,GA,34.1373,-83.6021
394736,478,"Kapaa, HI",msa,Hawaii,2023-03-31,828498.0,,,,Kapaa,HI,22.091,-159.3521
394955,479,"Palatka, FL",msa,Florida,2023-03-31,192208.0,"(27.766279, -81.686783)",27.766279,-81.686783,Palatka,FL,29.6493,-81.6705
394683,481,"Hobbs, NM",msa,New Mexico,2023-03-31,172700.0,"(34.840515, -106.248482)",34.840515,-106.248482,Hobbs,NM,32.7281,-103.16
395088,482,"Shawnee, OK",msa,Oklahoma,2023-03-31,161317.0,"(35.565342, -96.928917)",35.565342,-96.928917,Shawnee,OK,35.3531,-96.9647
394884,484,"Mount Airy, NC",msa,North Carolina,2023-03-31,170000.0,"(35.630066, -79.806419)",35.630066,-79.806419,Mount Airy,NC,36.5083,-80.6155
394647,486,"Greeneville, TN",msa,Tennessee,2023-03-31,169492.0,"(35.747845, -86.692345)",35.747845,-86.692345,Greeneville,TN,36.168,-82.8197
394655,488,"Greenwood, SC",msa,South Carolina,2023-03-31,177767.0,"(33.856892, -80.945007)",33.856892,-80.945007,Greenwood,SC,34.1947,-82.1542
394764,489,"Lake City, FL",msa,Florida,2023-03-31,212667.0,"(27.766279, -81.686783)",27.766279,-81.686783,Lake City,FL,30.1901,-82.6471
394752,490,"Klamath Falls, OR",msa,Oregon,2023-03-31,291150.0,"(44.572021, -122.070938)",44.572021,-122.070938,Klamath Falls,OR,42.2195,-121.7754
394877,491,"Morehead City, NC",msa,North Carolina,2023-03-31,371667.0,"(35.630066, -79.806419)",35.630066,-79.806419,Morehead City,NC,34.7308,-76.7388
394472,492,"Clearlake, CA",msa,California,2023-03-31,301333.0,"(36.116203, -119.681564)",36.116203,-119.681564,Clearlake,CA,38.9589,-122.633
394305,493,"Alamogordo, NM",msa,New Mexico,2023-03-31,195317.0,"(34.840515, -106.248482)",34.840515,-106.248482,Alamogordo,NM,32.8837,-105.9625
395027,494,"Roanoke Rapids, NC",msa,North Carolina,2023-03-31,108667.0,"(35.630066, -79.806419)",35.630066,-79.806419,Roanoke Rapids,NC,36.4452,-77.649
394587,495,"Farmington, MO",msa,Missouri,2023-03-31,147100.0,"(38.456085, -92.288368)",38.456085,-92.288368,Farmington,MO,37.7822,-90.4282
394897,496,"Muskogee, OK",msa,Oklahoma,2023-03-31,141167.0,"(35.565342, -96.928917)",35.565342,-96.928917,Muskogee,OK,35.7432,-95.3567
394826,497,"Marion, IN",msa,Indiana,2023-03-31,131302.0,"(39.849426, -86.258278)",39.849426,-86.258278,Marion,IN,40.5497,-85.6604
394826,497,"Marion, IN",msa,Indiana,2023-03-31,131302.0,"(39.849426, -86.258278)",39.849426,-86.258278,Marion,IN,39.5884,-85.7587
394586,498,"Faribault, MN",msa,Minnesota,2023-03-31,260283.0,"(45.694454, -93.900192)",45.694454,-93.900192,Faribault,MN,44.2996,-93.2789
394829,500,"Marquette, MI",msa,Michigan,2023-03-31,181500.0,"(43.326618, -84.536095)",43.326618,-84.536095,Marquette,MI,46.544,-87.4082
394922,501,"North Wilkesboro, NC",msa,North Carolina,2023-03-31,205667.0,"(35.630066, -79.806419)",35.630066,-79.806419,North Wilkesboro,NC,36.1728,-81.139
394885,502,"Mount Pleasant, MI",msa,Michigan,2023-03-31,155667.0,"(43.326618, -84.536095)",43.326618,-84.536095,Mount Pleasant,MI,43.5966,-84.7759
394827,504,"Marion, OH",msa,Ohio,2023-03-31,116999.0,"(40.388783, -82.764915)",40.388783,-82.764915,Marion,OH,40.5973,-83.1227
394360,505,"Baraboo, WI",msa,Wisconsin,2023-03-31,239833.0,"(44.268543, -89.616508)",44.268543,-89.616508,Baraboo,WI,43.4695,-89.7376
395016,506,"Red Bluff, CA",msa,California,2023-03-31,306500.0,"(36.116203, -119.681564)",36.116203,-119.681564,Red Bluff,CA,40.1735,-122.2413
394825,507,"Marinette, WI",msa,Wisconsin,2023-03-31,143300.0,"(44.268543, -89.616508)",44.268543,-89.616508,Marinette,WI,45.0871,-87.6336
395040,509,"Roswell, NM",msa,New Mexico,2023-03-31,184150.0,"(34.840515, -106.248482)",34.840515,-106.248482,Roswell,NM,33.373,-104.5294
395092,510,"Shelton, WA",msa,Washington,2023-03-31,393594.0,"(47.400902, -121.490494)",47.400902,-121.490494,Shelton,WA,47.2186,-123.1121
395105,513,"Somerset, KY",msa,Kentucky,2023-03-31,190500.0,"(37.66814, -84.670067)",37.66814,-84.670067,Somerset,KY,37.0834,-84.6109
394496,514,"Coos Bay, OR",msa,Oregon,2023-03-31,331833.0,"(44.572021, -122.070938)",44.572021,-122.070938,Coos Bay,OR,43.3789,-124.233
394600,515,"Forest City, NC",msa,North Carolina,2023-03-31,175333.0,"(35.630066, -79.806419)",35.630066,-79.806419,Forest City,NC,35.3339,-81.8702
394787,518,"Lewiston, ID",msa,Idaho,2023-03-31,312519.0,"(44.240459, -114.478828)",44.240459,-114.478828,Lewiston,ID,46.3934,-116.9933
394629,520,"Georgetown, SC",msa,South Carolina,2023-03-31,332967.0,"(33.856892, -80.945007)",33.856892,-80.945007,Georgetown,SC,33.3594,-79.2958
395063,522,"Sanford, NC",msa,North Carolina,2023-03-31,265167.0,"(35.630066, -79.806419)",35.630066,-79.806419,Sanford,NC,35.4875,-79.177
394570,523,"Enid, OK",msa,Oklahoma,2023-03-31,141583.0,"(35.565342, -96.928917)",35.565342,-96.928917,Enid,OK,36.4063,-97.87
394889,524,"Mount Vernon, OH",msa,Ohio,2023-03-31,203983.0,"(40.388783, -82.764915)",40.388783,-82.764915,Mount Vernon,OH,40.3854,-82.4737
395199,525,"Walla Walla, WA",msa,Washington,2023-03-31,381167.0,"(47.400902, -121.490494)",47.400902,-121.490494,Walla Walla,WA,46.0671,-118.3368
394309,526,"Albemarle, NC",msa,North Carolina,2023-03-31,216417.0,"(35.630066, -79.806419)",35.630066,-79.806419,Albemarle,NC,35.3594,-80.1915
394693,528,"Hudson, NY",msa,New York,2023-03-31,440833.0,"(42.165726, -74.948051)",42.165726,-74.948051,Hudson,NY,42.2515,-73.7859
394443,530,"Carlsbad, NM",msa,New Mexico,2023-03-31,208417.0,"(34.840515, -106.248482)",34.840515,-106.248482,Carlsbad,NM,32.401,-104.2388
395136,532,"Sturgis, MI",msa,Michigan,2023-03-31,156500.0,"(43.326618, -84.536095)",43.326618,-84.536095,Sturgis,MI,41.7991,-85.4184
395044,533,"Rutland, VT",msa,Vermont,2023-03-31,230400.0,"(44.045876, -72.710686)",44.045876,-72.710686,Rutland,VT,43.6092,-72.9783
394509,534,"Crossville, TN",msa,Tennessee,2023-03-31,261833.0,"(35.747845, -86.692345)",35.747845,-86.692345,Crossville,TN,35.9526,-85.0295
845162,535,"Granbury, TX",msa,Texas,2023-03-31,307571.0,"(31.054487, -97.563461)",31.054487,-97.563461,Granbury,TX,32.4475,-97.7702
395071,536,"Sayre, PA",msa,Pennsylvania,2023-03-31,134133.0,"(40.590752, -77.209755)",40.590752,-77.209755,Sayre,PA,41.9856,-76.5207
395049,537,"Salina, KS",msa,Kansas,2023-03-31,171917.0,"(38.5266, -96.726486)",38.5266,-96.726486,Salina,KS,38.8136,-97.6143
753903,538,"Marietta, OH",msa,Ohio,2023-03-31,145967.0,"(40.388783, -82.764915)",40.388783,-82.764915,Marietta,OH,39.4241,-81.4465
394591,539,"Fergus Falls, MN",msa,Minnesota,2023-03-31,198274.0,"(45.694454, -93.900192)",45.694454,-93.900192,Fergus Falls,MN,46.2854,-96.0758
394362,540,"Barre, VT",msa,Vermont,2023-03-31,275667.0,"(44.045876, -72.710686)",44.045876,-72.710686,Barre,VT,44.1998,-72.5085
394618,541,"Fremont, OH",msa,Ohio,2023-03-31,144033.0,"(40.388783, -82.764915)",40.388783,-82.764915,Fremont,OH,41.3535,-83.1147
394939,542,"Oneonta, NY",msa,New York,2023-03-31,180000.0,"(42.165726, -74.948051)",42.165726,-74.948051,Oneonta,NY,42.4551,-75.0666
394923,544,"Norwalk, OH",msa,Ohio,2023-03-31,164733.0,"(40.388783, -82.764915)",40.388783,-82.764915,Norwalk,OH,41.2443,-82.6088
394365,545,"Batavia, NY",msa,New York,2023-03-31,181333.0,"(42.165726, -74.948051)",42.165726,-74.948051,Batavia,NY,42.9987,-78.1802
394336,546,"Ardmore, OK",msa,Oklahoma,2023-03-31,188500.0,"(35.565342, -96.928917)",35.565342,-96.928917,Ardmore,OK,34.1949,-97.1256
394456,549,"Charleston, IL",msa,Illinois,2023-03-31,102667.0,"(40.349457, -88.986137)",40.349457,-88.986137,Charleston,IL,39.4842,-88.1781
394592,550,"Fernley, NV",msa,Nevada,2023-03-31,363150.0,"(38.313515, -117.055374)",38.313515,-117.055374,Fernley,NV,39.5627,-119.1906
394444,551,"Carson City, NV",msa,Nevada,2023-03-31,391667.0,"(38.313515, -117.055374)",38.313515,-117.055374,Carson City,NV,39.1511,-119.7476
394432,553,"Calhoun, GA",msa,Georgia,2023-03-31,222900.0,"(33.040619, -83.643074)",33.040619,-83.643074,Calhoun,GA,34.491,-84.9386
753877,554,"Cullowhee, NC",msa,North Carolina,2023-03-31,336500.0,"(35.630066, -79.806419)",35.630066,-79.806419,Cullowhee,NC,35.3097,-83.1816
394582,556,"Fairmont, WV",msa,West Virginia,2023-03-31,131500.0,"(38.491226, -80.95457)",38.491226,-80.95457,Fairmont,WV,39.4768,-80.1491
394621,558,"Gaffney, SC",msa,South Carolina,2023-03-31,124867.0,"(33.856892, -80.945007)",33.856892,-80.945007,Gaffney,SC,35.0743,-81.6552
395131,560,"Sterling, IL",msa,Illinois,2023-03-31,90083.0,"(40.349457, -88.986137)",40.349457,-88.986137,Sterling,IL,41.7996,-89.6956
394411,561,"Branson, MO",msa,Missouri,2023-03-31,239500.0,"(38.456085, -92.288368)",38.456085,-92.288368,Branson,MO,36.6509,-93.2636
395216,563,"Waycross, GA",msa,Georgia,2023-03-31,149967.0,"(33.040619, -83.643074)",33.040619,-83.643074,Waycross,GA,31.2108,-82.3579
394721,565,"Jasper, IN",msa,Indiana,2023-03-31,174133.0,"(39.849426, -86.258278)",39.849426,-86.258278,Jasper,IN,38.3933,-86.9402
394556,566,"Edwards, CO",msa,Colorado,2023-03-31,1124500.0,"(39.059811, -105.311104)",39.059811,-105.311104,Edwards,CO,39.6215,-106.6184
394547,567,"Durango, CO",msa,Colorado,2023-03-31,492583.0,"(39.059811, -105.311104)",39.059811,-105.311104,Durango,CO,37.2659,-107.8781
394750,568,"Kinston, NC",msa,North Carolina,2023-03-31,140333.0,"(35.630066, -79.806419)",35.630066,-79.806419,Kinston,NC,35.2747,-77.5939
753920,569,"Sonora, CA",msa,California,2023-03-31,386833.0,"(36.116203, -119.681564)",36.116203,-119.681564,Sonora,CA,37.9819,-120.3828
395157,570,"Tiffin, OH",msa,Ohio,2023-03-31,121033.0,"(40.388783, -82.764915)",40.388783,-82.764915,Tiffin,OH,41.1165,-83.1805
394566,573,"Elko, NV",msa,Nevada,2023-03-31,293667.0,"(38.313515, -117.055374)",38.313515,-117.055374,Elko,NV,40.8381,-115.7678
394517,574,"Danville, KY",msa,Kentucky,2023-03-31,180833.0,"(37.66814, -84.670067)",37.66814,-84.670067,Danville,KY,37.6418,-84.7777
395122,576,"St. Marys, GA",msa,Georgia,2023-03-31,276742.0,"(33.040619, -83.643074)",33.040619,-83.643074,St. Marys,GA,30.7567,-81.5722
394402,577,"Boone, NC",msa,North Carolina,2023-03-31,368667.0,"(35.630066, -79.806419)",35.630066,-79.806419,Boone,NC,36.2111,-81.6669
395204,578,"Warrensburg, MO",msa,Missouri,2023-03-31,232967.0,"(38.456085, -92.288368)",38.456085,-92.288368,Warrensburg,MO,38.7627,-93.726
394634,579,"Gloversville, NY",msa,New York,2023-03-31,142007.0,"(42.165726, -74.948051)",42.165726,-74.948051,Gloversville,NY,43.0491,-74.3465
394604,580,"Fort Leonard Wood, MO",msa,Missouri,2023-03-31,178950.0,"(38.456085, -92.288368)",38.456085,-92.288368,Fort Leonard Wood,MO,37.7562,-92.1274
394993,581,"Poplar Bluff, MO",msa,Missouri,2023-03-31,132300.0,"(38.456085, -92.288368)",38.456085,-92.288368,Poplar Bluff,MO,36.7632,-90.4135
394562,582,"Elizabeth City, NC",msa,North Carolina,2023-03-31,240750.0,"(35.630066, -79.806419)",35.630066,-79.806419,Elizabeth City,NC,36.2942,-76.236
394967,583,"Payson, AZ",msa,Arizona,2023-03-31,382167.0,"(33.729759, -111.431221)",33.729759,-111.431221,Payson,AZ,34.2433,-111.3195
394344,584,"Athens, TN",msa,Tennessee,2023-03-31,215000.0,"(35.747845, -86.692345)",35.747845,-86.692345,Athens,TN,35.4573,-84.6045
394571,585,"Enterprise, AL",msa,Alabama,2023-03-31,179333.0,"(32.806671, -86.79113)",32.806671,-86.79113,Enterprise,AL,31.3275,-85.8463
394339,586,"Ashland, OH",msa,Ohio,2023-03-31,163733.0,"(40.388783, -82.764915)",40.388783,-82.764915,Ashland,OH,40.8668,-82.3156
394861,588,"Milledgeville, GA",msa,Georgia,2023-03-31,270833.0,"(33.040619, -83.643074)",33.040619,-83.643074,Milledgeville,GA,33.0874,-83.2414
394363,590,"Bartlesville, OK",msa,Oklahoma,2023-03-31,137367.0,"(35.565342, -96.928917)",35.565342,-96.928917,Bartlesville,OK,36.7365,-95.9456
394503,592,"Corsicana, TX",msa,Texas,2023-03-31,224333.0,"(31.054487, -97.563461)",31.054487,-97.563461,Corsicana,TX,32.0824,-96.4665
394652,593,"Greenville, OH",msa,Ohio,2023-03-31,167100.0,"(40.388783, -82.764915)",40.388783,-82.764915,Greenville,OH,40.1043,-84.6209
395029,594,"Rochelle, IL",msa,Illinois,2023-03-31,148500.0,"(40.349457, -88.986137)",40.349457,-88.986137,Rochelle,IL,41.9197,-89.0629
394933,597,"Oil City, PA",msa,Pennsylvania,2023-03-31,91667.0,"(40.590752, -77.209755)",40.590752,-77.209755,Oil City,PA,41.4281,-79.7036
394838,598,"Mason City, IA",msa,Iowa,2023-03-31,146150.0,"(42.011539, -93.210526)",42.011539,-93.210526,Mason City,IA,43.1487,-93.1997
394625,600,"Galesburg, IL",msa,Illinois,2023-03-31,88833.0,"(40.349457, -88.986137)",40.349457,-88.986137,Galesburg,IL,40.9506,-90.3763
394954,601,"Pahrump, NV",msa,Nevada,2023-03-31,320465.0,"(38.313515, -117.055374)",38.313515,-117.055374,Pahrump,NV,36.2235,-115.9974
394963,602,"Paris, TX",msa,Texas,2023-03-31,170459.0,"(31.054487, -97.563461)",31.054487,-97.563461,Paris,TX,33.6688,-95.546
753905,604,"Newport, OR",msa,Oregon,2023-03-31,448000.0,"(44.572021, -122.070938)",44.572021,-122.070938,Newport,OR,44.6242,-124.0513
395091,606,"Shelbyville, TN",msa,Tennessee,2023-03-31,262150.0,"(35.747845, -86.692345)",35.747845,-86.692345,Shelbyville,TN,35.4987,-86.4517
753911,608,"Ozark, AL",msa,Alabama,2023-03-31,144000.0,"(32.806671, -86.79113)",32.806671,-86.79113,Ozark,AL,31.4508,-85.6473
394628,610,"Gardnerville Ranchos, NV",msa,Nevada,2023-03-31,629833.0,"(38.313515, -117.055374)",38.313515,-117.055374,Gardnerville Ranchos,NV,38.8957,-119.7492
394437,612,"Ca-¦on City, CO",msa,Colorado,2023-03-31,340667.0,"(39.059811, -105.311104)",39.059811,-105.311104,Ca-¦on City,CO,,
394906,614,"New Castle, IN",msa,Indiana,2023-03-31,144967.0,"(39.849426, -86.258278)",39.849426,-86.258278,New Castle,IN,39.9191,-85.3697
394478,615,"Clovis, NM",msa,New Mexico,2023-03-31,195700.0,"(34.840515, -106.248482)",34.840515,-106.248482,Clovis,NM,34.4376,-103.1923
394431,617,"Cadillac, MI",msa,Michigan,2023-03-31,168875.0,"(43.326618, -84.536095)",43.326618,-84.536095,Cadillac,MI,44.2493,-85.4164
395097,619,"Sidney, OH",msa,Ohio,2023-03-31,154317.0,"(40.388783, -82.764915)",40.388783,-82.764915,Sidney,OH,40.2891,-84.1667
395017,624,"Red Wing, MN",msa,Minnesota,2023-03-31,243221.0,"(45.694454, -93.900192)",45.694454,-93.900192,Red Wing,MN,44.5817,-92.6036
394918,625,"Nogales, AZ",msa,Arizona,2023-03-31,306917.0,"(33.729759, -111.431221)",33.729759,-111.431221,Nogales,AZ,31.3624,-110.9336
394739,627,"Kendallville, IN",msa,Indiana,2023-03-31,194150.0,"(39.849426, -86.258278)",39.849426,-86.258278,Kendallville,IN,41.4441,-85.2578
394876,628,"Montrose, CO",msa,Colorado,2023-03-31,429000.0,"(39.059811, -105.311104)",39.059811,-105.311104,Montrose,CO,38.4689,-107.859
394477,631,"Clinton, IA",msa,Iowa,2023-03-31,116500.0,"(42.011539, -93.210526)",42.011539,-93.210526,Clinton,IA,41.8435,-90.2412
753865,633,"Bardstown, KY",msa,Kentucky,2023-03-31,216985.0,"(37.66814, -84.670067)",37.66814,-84.670067,Bardstown,KY,37.8175,-85.455
395201,634,"Wapakoneta, OH",msa,Ohio,2023-03-31,163650.0,"(40.388783, -82.764915)",40.388783,-82.764915,Wapakoneta,OH,40.5664,-84.1916
394987,635,"Plymouth, IN",msa,Indiana,2023-03-31,194743.0,"(39.849426, -86.258278)",39.849426,-86.258278,Plymouth,IN,41.3483,-86.3187
394377,638,"Bellefontaine, OH",msa,Ohio,2023-03-31,178333.0,"(40.388783, -82.764915)",40.388783,-82.764915,Bellefontaine,OH,40.3627,-83.763
395087,639,"Seymour, IN",msa,Indiana,2023-03-31,181244.0,"(39.849426, -86.258278)",39.849426,-86.258278,Seymour,IN,38.9476,-85.8911
